sample	strainID	evo_hist	count_correct_thresh	f_thresh	target_f_masterplate	replicate	strep_conc	transfers	n_species	community_type	plate_well	batch
4_p11_D12	HAMBI_1896	evo	2259	0.14494706448508182	0.1	1	16	8	4	experiment	D12	run20250127
4_p11_D12	HAMBI_1977	evo	10669	0.6845684953480912	0.1	1	16	8	4	experiment	D12	run20250127
4_p11_E01	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E01	run20250127
4_p11_E01	HAMBI_1287	anc	14202	1	0.1	1	16	8	4	experiment	E01	run20250127
4_p11_E01	HAMBI_1896	anc	0	0	0.1	1	16	8	4	experiment	E01	run20250127
4_p11_E01	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	E01	run20250127
4_p11_E02	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E02	run20250127
4_p11_E02	HAMBI_1287	anc	12343	1	0.1	1	16	8	4	experiment	E02	run20250127
4_p11_E02	HAMBI_1896	anc	0	0	0.1	1	16	8	4	experiment	E02	run20250127
4_p11_E02	HAMBI_1977	evo	0	0	0.7	1	16	8	4	experiment	E02	run20250127
4_p11_E03	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E03	run20250127
4_p11_E03	HAMBI_1287	anc	12695	1	0.1	1	16	8	4	experiment	E03	run20250127
4_p11_E03	HAMBI_1896	evo	0	0	0.1	1	16	8	4	experiment	E03	run20250127
4_p11_E03	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	E03	run20250127
4_p11_E04	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E04	run20250127
4_p11_E04	HAMBI_1287	anc	11056	1	0.1	1	16	8	4	experiment	E04	run20250127
4_p11_E04	HAMBI_1896	evo	0	0	0.1	1	16	8	4	experiment	E04	run20250127
4_p11_E04	HAMBI_1977	evo	0	0	0.7	1	16	8	4	experiment	E04	run20250127
4_p11_E05	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E05	run20250127
4_p11_E05	HAMBI_1287	anc	19860	1	0.1	1	16	8	4	experiment	E05	run20250127
4_p11_E05	HAMBI_1896	anc	0	0	0.7	1	16	8	4	experiment	E05	run20250127
4_p11_E05	HAMBI_1977	anc	0	0	0.1	1	16	8	4	experiment	E05	run20250127
4_p11_E06	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E06	run20250127
4_p11_E06	HAMBI_1287	anc	10011	1	0.1	1	16	8	4	experiment	E06	run20250127
4_p11_E06	HAMBI_1896	anc	0	0	0.7	1	16	8	4	experiment	E06	run20250127
4_p11_E06	HAMBI_1977	evo	0	0	0.1	1	16	8	4	experiment	E06	run20250127
4_p11_E07	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E07	run20250127
4_p11_E07	HAMBI_1287	anc	13267	1	0.1	1	16	8	4	experiment	E07	run20250127
4_p11_E07	HAMBI_1896	evo	0	0	0.7	1	16	8	4	experiment	E07	run20250127
4_p11_E07	HAMBI_1977	anc	0	0	0.1	1	16	8	4	experiment	E07	run20250127
4_p11_E08	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E08	run20250127
4_p11_E08	HAMBI_1287	anc	12112	0.9526506213622778	0.1	1	16	8	4	experiment	E08	run20250127
4_p11_E08	HAMBI_1896	evo	602	0.0473493786377222	0.7	1	16	8	4	experiment	E08	run20250127
4_p11_E08	HAMBI_1977	evo	0	0	0.1	1	16	8	4	experiment	E08	run20250127
4_p11_E09	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E09	run20250127
4_p11_E09	HAMBI_1287	evo	4922	0.40205848717529813	0.1	1	16	8	4	experiment	E09	run20250127
4_p11_E09	HAMBI_1896	anc	7320	0.5979415128247019	0.1	1	16	8	4	experiment	E09	run20250127
4_p11_E09	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	E09	run20250127
4_p11_E10	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E10	run20250127
4_p11_E10	HAMBI_1287	evo	2144	0.16888538794801103	0.1	1	16	8	4	experiment	E10	run20250127
4_p11_E10	HAMBI_1896	anc	3193	0.2515163450177235	0.1	1	16	8	4	experiment	E10	run20250127
4_p11_E10	HAMBI_1977	evo	7358	0.5795982670342654	0.7	1	16	8	4	experiment	E10	run20250127
4_p11_E11	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E11	run20250127
4_p11_E11	HAMBI_1287	evo	4583	0.48796848381601365	0.1	1	16	8	4	experiment	E11	run20250127
4_p11_E11	HAMBI_1896	evo	4809	0.5120315161839863	0.1	1	16	8	4	experiment	E11	run20250127
4_p11_E11	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	E11	run20250127
4_p11_E12	HAMBI_0403	anc	0	0	0.1	1	16	8	4	experiment	E12	run20250127
4_p11_E12	HAMBI_1287	evo	2362	0.16591739252599044	0.1	1	16	8	4	experiment	E12	run20250127
4_p11_E12	HAMBI_1896	evo	1837	0.12903905591458276	0.1	1	16	8	4	experiment	E12	run20250127
4_p11_E12	HAMBI_1977	evo	10037	0.7050435515594268	0.7	1	16	8	4	experiment	E12	run20250127
4_p11_F01	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F01	run20250127
4_p11_F01	HAMBI_1287	anc	9843	1	0.1	1	16	8	4	experiment	F01	run20250127
4_p11_F01	HAMBI_1896	anc	0	0	0.1	1	16	8	4	experiment	F01	run20250127
4_p11_F01	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	F01	run20250127
4_p11_F02	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F02	run20250127
4_p11_F02	HAMBI_1287	anc	9074	0.7923506811037373	0.1	1	16	8	4	experiment	F02	run20250127
4_p11_F02	HAMBI_1896	anc	0	0	0.1	1	16	8	4	experiment	F02	run20250127
4_p11_F02	HAMBI_1977	evo	2378	0.20764931889626267	0.7	1	16	8	4	experiment	F02	run20250127
4_p11_F03	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F03	run20250127
4_p11_F03	HAMBI_1287	anc	9701	1	0.1	1	16	8	4	experiment	F03	run20250127
4_p11_F03	HAMBI_1896	evo	0	0	0.1	1	16	8	4	experiment	F03	run20250127
4_p11_F03	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	F03	run20250127
4_p11_F04	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F04	run20250127
4_p11_F04	HAMBI_1287	anc	11888	1	0.1	1	16	8	4	experiment	F04	run20250127
4_p11_F04	HAMBI_1896	evo	0	0	0.1	1	16	8	4	experiment	F04	run20250127
4_p11_F04	HAMBI_1977	evo	0	0	0.7	1	16	8	4	experiment	F04	run20250127
4_p11_F05	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F05	run20250127
4_p11_F05	HAMBI_1287	anc	10831	1	0.1	1	16	8	4	experiment	F05	run20250127
4_p11_F05	HAMBI_1896	anc	0	0	0.7	1	16	8	4	experiment	F05	run20250127
4_p11_F05	HAMBI_1977	anc	0	0	0.1	1	16	8	4	experiment	F05	run20250127
4_p11_F06	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F06	run20250127
4_p11_F06	HAMBI_1287	anc	9895	1	0.1	1	16	8	4	experiment	F06	run20250127
4_p11_F06	HAMBI_1896	anc	0	0	0.7	1	16	8	4	experiment	F06	run20250127
4_p11_F06	HAMBI_1977	evo	0	0	0.1	1	16	8	4	experiment	F06	run20250127
4_p11_F07	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F07	run20250127
4_p11_F07	HAMBI_1287	anc	8294	0.9407894736842105	0.1	1	16	8	4	experiment	F07	run20250127
4_p11_F07	HAMBI_1896	evo	522	0.05921052631578947	0.7	1	16	8	4	experiment	F07	run20250127
4_p11_F07	HAMBI_1977	anc	0	0	0.1	1	16	8	4	experiment	F07	run20250127
4_p11_F08	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F08	run20250127
4_p11_F08	HAMBI_1287	anc	9149	0.9481811586692922	0.1	1	16	8	4	experiment	F08	run20250127
4_p11_F08	HAMBI_1896	evo	500	0.05181884133070785	0.7	1	16	8	4	experiment	F08	run20250127
4_p11_F08	HAMBI_1977	evo	0	0	0.1	1	16	8	4	experiment	F08	run20250127
4_p11_F09	HAMBI_0403	evo	7354	0.5865837122118529	0.1	1	16	8	4	experiment	F09	run20250127
4_p11_F09	HAMBI_1287	evo	1776	0.14166068437425222	0.1	1	16	8	4	experiment	F09	run20250127
4_p11_F09	HAMBI_1896	anc	3407	0.2717556034138949	0.1	1	16	8	4	experiment	F09	run20250127
4_p11_F09	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	F09	run20250127
4_p11_F10	HAMBI_0403	evo	598	0.05573678814428185	0.1	1	16	8	4	experiment	F10	run20250127
4_p11_F10	HAMBI_1287	evo	2084	0.19423991052288192	0.1	1	16	8	4	experiment	F10	run20250127
4_p11_F10	HAMBI_1896	anc	2134	0.19890017709012955	0.1	1	16	8	4	experiment	F10	run20250127
4_p11_F10	HAMBI_1977	evo	5913	0.5511231242427067	0.7	1	16	8	4	experiment	F10	run20250127
4_p11_F11	HAMBI_0403	evo	0	0	0.1	1	16	8	4	experiment	F11	run20250127
4_p11_F11	HAMBI_1287	evo	6710	0.612897332846182	0.1	1	16	8	4	experiment	F11	run20250127
4_p11_F11	HAMBI_1896	evo	4238	0.387102667153818	0.1	1	16	8	4	experiment	F11	run20250127
4_p11_F11	HAMBI_1977	anc	0	0	0.7	1	16	8	4	experiment	F11	run20250127
4_p11_F12	HAMBI_0403	evo	1147	0.0786047149122807	0.1	1	16	8	4	experiment	F12	run20250127
4_p11_F12	HAMBI_1287	evo	2391	0.16385690789473684	0.1	1	16	8	4	experiment	F12	run20250127
4_p11_F12	HAMBI_1896	evo	1633	0.11191063596491228	0.1	1	16	8	4	experiment	F12	run20250127
4_p11_F12	HAMBI_1977	evo	9421	0.6456277412280702	0.7	1	16	8	4	experiment	F12	run20250127
4_p12_A05	HAMBI_0403	anc	0	0	0.7	2	16	8	4	experiment	A05	run20250127
4_p12_A05	HAMBI_1287	anc	9969	1	0.1	2	16	8	4	experiment	A05	run20250127
4_p12_A05	HAMBI_1896	anc	0	0	0.1	2	16	8	4	experiment	A05	run20250127
4_p12_A05	HAMBI_1977	anc	0	0	0.1	2	16	8	4	experiment	A05	run20250127
4_p12_A06	HAMBI_0403	anc	0	0	0.7	2	16	8	4	experiment	A06	run20250127
4_p12_A06	HAMBI_1287	anc	10878	1	0.1	2	16	8	4	experiment	A06	run20250127
4_p12_A06	HAMBI_1896	anc	0	0	0.1	2	16	8	4	experiment	A06	run20250127
4_p12_A06	HAMBI_1977	evo	0	0	0.1	2	16	8	4	experiment	A06	run20250127
4_p12_A07	HAMBI_0403	anc	0	0	0.7	2	16	8	4	experiment	A07	run20250127
4_p12_A07	HAMBI_1287	anc	12862	1	0.1	2	16	8	4	experiment	A07	run20250127
4_p12_A07	HAMBI_1896	evo	0	0	0.1	2	16	8	4	experiment	A07	run20250127
4_p12_A07	HAMBI_1977	anc	0	0	0.1	2	16	8	4	experiment	A07	run20250127
4_p12_A08	HAMBI_0403	anc	0	0	0.7	2	16	8	4	experiment	A08	run20250127
4_p12_A08	HAMBI_1287	anc	12073	1	0.1	2	16	8	4	experiment	A08	run20250127
4_p12_A08	HAMBI_1896	evo	0	0	0.1	2	16	8	4	experiment	A08	run20250127
