sample	strainID	evo_hist	count_correct_thresh	f_thresh	target_f_masterplate	replicate	strep_conc	transfers	n_species	community_type	plate_well	batch
3_p03_E06	HAMBI_0403	anc	656	0.041860761916916595	0.8	1	16	8	3	experiment	E06	run20250127
3_p03_E06	HAMBI_1896	evo	2283	0.14568310892731798	0.1	1	16	8	3	experiment	E06	run20250127
3_p03_E06	HAMBI_1977	anc	12732	0.8124561291557654	0.1	1	16	8	3	experiment	E06	run20250127
3_p03_E07	HAMBI_0403	anc	9625	0.5348707974437343	0.8	1	16	8	3	experiment	E07	run20250127
3_p03_E07	HAMBI_1287	evo	3354	0.1863851069741595	0.1	1	16	8	3	experiment	E07	run20250127
3_p03_E07	HAMBI_1896	anc	5016	0.27874409558210617	0.1	1	16	8	3	experiment	E07	run20250127
3_p03_E08	HAMBI_0403	anc	8075	0.6934306569343066	0.8	1	16	8	3	experiment	E08	run20250127
3_p03_E08	HAMBI_1287	evo	3570	0.30656934306569344	0.1	1	16	8	3	experiment	E08	run20250127
3_p03_E08	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	E08	run20250127
3_p03_E09	HAMBI_0403	anc	0	0	0.8	1	16	8	3	experiment	E09	run20250127
3_p03_E09	HAMBI_1287	evo	8197	0.5914141414141414	0.1	1	16	8	3	experiment	E09	run20250127
3_p03_E09	HAMBI_1896	evo	5663	0.4085858585858586	0.1	1	16	8	3	experiment	E09	run20250127
3_p03_E10	HAMBI_0403	anc	0	0	0.8	1	16	8	3	experiment	E10	run20250127
3_p03_E10	HAMBI_1287	evo	2782	0.22379535033384282	0.1	1	16	8	3	experiment	E10	run20250127
3_p03_E10	HAMBI_1977	evo	9649	0.7762046496661572	0.1	1	16	8	3	experiment	E10	run20250127
3_p03_E11	HAMBI_0403	anc	0	0	0.8	1	16	8	3	experiment	E11	run20250127
3_p03_E11	HAMBI_1896	anc	4830	0.2975420439844761	0.1	1	16	8	3	experiment	E11	run20250127
3_p03_E11	HAMBI_1977	evo	11403	0.702457956015524	0.1	1	16	8	3	experiment	E11	run20250127
3_p03_E12	HAMBI_0403	anc	0	0	0.8	1	16	8	3	experiment	E12	run20250127
3_p03_E12	HAMBI_1896	evo	4266	0.24386897616189332	0.1	1	16	8	3	experiment	E12	run20250127
3_p03_E12	HAMBI_1977	evo	13227	0.7561310238381067	0.1	1	16	8	3	experiment	E12	run20250127
3_p03_F01	HAMBI_0403	evo	0	0	0.8	1	16	8	3	experiment	F01	run20250127
3_p03_F01	HAMBI_1287	anc	16128	1	0.1	1	16	8	3	experiment	F01	run20250127
3_p03_F01	HAMBI_1896	anc	0	0	0.1	1	16	8	3	experiment	F01	run20250127
3_p03_F02	HAMBI_0403	evo	0	0	0.8	1	16	8	3	experiment	F02	run20250127
3_p03_F02	HAMBI_1287	anc	14760	1	0.1	1	16	8	3	experiment	F02	run20250127
3_p03_F02	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	F02	run20250127
3_p03_F03	HAMBI_0403	evo	0	0	0.8	1	16	8	3	experiment	F03	run20250127
3_p03_F03	HAMBI_1287	anc	13775	1	0.1	1	16	8	3	experiment	F03	run20250127
3_p03_F03	HAMBI_1896	evo	0	0	0.1	1	16	8	3	experiment	F03	run20250127
3_p03_F04	HAMBI_0403	evo	0	0	0.8	1	16	8	3	experiment	F04	run20250127
3_p03_F04	HAMBI_1287	anc	15389	1	0.1	1	16	8	3	experiment	F04	run20250127
3_p03_F04	HAMBI_1977	evo	0	0	0.1	1	16	8	3	experiment	F04	run20250127
3_p03_F05	HAMBI_0403	evo	7288	0.40772027972027974	0.8	1	16	8	3	experiment	F05	run20250127
3_p03_F05	HAMBI_1896	anc	9414	0.5266573426573427	0.1	1	16	8	3	experiment	F05	run20250127
3_p03_F05	HAMBI_1977	anc	1173	0.06562237762237762	0.1	1	16	8	3	experiment	F05	run20250127
3_p03_F06	HAMBI_0403	evo	3016	0.18458902013587122	0.8	1	16	8	3	experiment	F06	run20250127
3_p03_F06	HAMBI_1896	evo	2855	0.1747352959177428	0.1	1	16	8	3	experiment	F06	run20250127
3_p03_F06	HAMBI_1977	anc	10468	0.640675683946386	0.1	1	16	8	3	experiment	F06	run20250127
3_p03_F07	HAMBI_0403	evo	8795	0.5369352869352869	0.8	1	16	8	3	experiment	F07	run20250127
3_p03_F07	HAMBI_1287	evo	3442	0.21013431013431014	0.1	1	16	8	3	experiment	F07	run20250127
3_p03_F07	HAMBI_1896	anc	4143	0.2529304029304029	0.1	1	16	8	3	experiment	F07	run20250127
3_p03_F08	HAMBI_0403	evo	8747	0.8463473633284954	0.8	1	16	8	3	experiment	F08	run20250127
3_p03_F08	HAMBI_1287	evo	1588	0.15365263667150458	0.1	1	16	8	3	experiment	F08	run20250127
3_p03_F08	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	F08	run20250127
3_p03_F09	HAMBI_0403	evo	8725	0.6054823039555864	0.8	1	16	8	3	experiment	F09	run20250127
3_p03_F09	HAMBI_1287	evo	2881	0.19993060374739763	0.1	1	16	8	3	experiment	F09	run20250127
3_p03_F09	HAMBI_1896	evo	2804	0.19458709229701596	0.1	1	16	8	3	experiment	F09	run20250127
3_p03_F10	HAMBI_0403	evo	908	0.08372521899492853	0.8	1	16	8	3	experiment	F10	run20250127
3_p03_F10	HAMBI_1287	evo	2132	0.19658828953434762	0.1	1	16	8	3	experiment	F10	run20250127
3_p03_F10	HAMBI_1977	evo	7805	0.7196864914707238	0.1	1	16	8	3	experiment	F10	run20250127
3_p03_F11	HAMBI_0403	evo	408	0.035202761000862816	0.8	1	16	8	3	experiment	F11	run20250127
3_p03_F11	HAMBI_1896	anc	3083	0.2660051768766178	0.1	1	16	8	3	experiment	F11	run20250127
3_p03_F11	HAMBI_1977	evo	8099	0.6987920621225194	0.1	1	16	8	3	experiment	F11	run20250127
3_p03_F12	HAMBI_0403	evo	0	0	0.8	1	16	8	3	experiment	F12	run20250127
3_p03_F12	HAMBI_1896	evo	2631	0.2064015062367616	0.1	1	16	8	3	experiment	F12	run20250127
3_p03_F12	HAMBI_1977	evo	10116	0.7935984937632384	0.1	1	16	8	3	experiment	F12	run20250127
3_p03_G01	HAMBI_1287	anc	17470	0.9669028116006199	0.1	1	16	8	3	experiment	G01	run20250127
3_p03_G01	HAMBI_1896	anc	598	0.03309718839938012	0.8	1	16	8	3	experiment	G01	run20250127
3_p03_G01	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	G01	run20250127
3_p03_G02	HAMBI_1287	anc	14925	0.9354434346599811	0.1	1	16	8	3	experiment	G02	run20250127
3_p03_G02	HAMBI_1896	evo	1030	0.0645565653400188	0.8	1	16	8	3	experiment	G02	run20250127
3_p03_G02	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	G02	run20250127
3_p03_G03	HAMBI_1287	anc	13904	0.8808362369337979	0.1	1	16	8	3	experiment	G03	run20250127
3_p03_G03	HAMBI_1896	anc	1881	0.11916376306620209	0.1	1	16	8	3	experiment	G03	run20250127
3_p03_G03	HAMBI_1977	anc	0	0	0.8	1	16	8	3	experiment	G03	run20250127
3_p03_G04	HAMBI_1287	anc	14539	1	0.1	1	16	8	3	experiment	G04	run20250127
3_p03_G04	HAMBI_1896	evo	0	0	0.1	1	16	8	3	experiment	G04	run20250127
3_p03_G04	HAMBI_1977	anc	0	0	0.8	1	16	8	3	experiment	G04	run20250127
3_p03_G05	HAMBI_1287	anc	16821	0.963733241663802	0.1	1	16	8	3	experiment	G05	run20250127
3_p03_G05	HAMBI_1896	anc	0	0	0.8	1	16	8	3	experiment	G05	run20250127
3_p03_G05	HAMBI_1977	evo	633	0.036266758336198	0.1	1	16	8	3	experiment	G05	run20250127
3_p03_G06	HAMBI_1287	anc	16122	0.9610730253353205	0.1	1	16	8	3	experiment	G06	run20250127
3_p03_G06	HAMBI_1896	evo	0	0	0.8	1	16	8	3	experiment	G06	run20250127
3_p03_G06	HAMBI_1977	evo	653	0.038926974664679585	0.1	1	16	8	3	experiment	G06	run20250127
3_p03_G07	HAMBI_1287	anc	17092	0.9590393895185726	0.1	1	16	8	3	experiment	G07	run20250127
3_p03_G07	HAMBI_1896	anc	0	0	0.1	1	16	8	3	experiment	G07	run20250127
3_p03_G07	HAMBI_1977	evo	730	0.04096061048142745	0.8	1	16	8	3	experiment	G07	run20250127
3_p03_G08	HAMBI_1287	anc	13312	0.9642883013400941	0.1	1	16	8	3	experiment	G08	run20250127
3_p03_G08	HAMBI_1896	evo	0	0	0.1	1	16	8	3	experiment	G08	run20250127
3_p03_G08	HAMBI_1977	evo	493	0.03571169865990583	0.8	1	16	8	3	experiment	G08	run20250127
3_p03_G09	HAMBI_1287	anc	13181	1	0.8	1	16	8	3	experiment	G09	run20250127
3_p03_G09	HAMBI_1896	anc	0	0	0.1	1	16	8	3	experiment	G09	run20250127
3_p03_G09	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	G09	run20250127
3_p03_G10	HAMBI_1287	anc	14028	1	0.8	1	16	8	3	experiment	G10	run20250127
3_p03_G10	HAMBI_1896	evo	0	0	0.1	1	16	8	3	experiment	G10	run20250127
3_p03_G10	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	G10	run20250127
3_p03_G11	HAMBI_1287	anc	13426	0.9585891760673997	0.8	1	16	8	3	experiment	G11	run20250127
3_p03_G11	HAMBI_1896	anc	0	0	0.1	1	16	8	3	experiment	G11	run20250127
3_p03_G11	HAMBI_1977	evo	580	0.041410823932600316	0.1	1	16	8	3	experiment	G11	run20250127
3_p03_G12	HAMBI_1287	anc	13895	0.9539993134225884	0.8	1	16	8	3	experiment	G12	run20250127
3_p03_G12	HAMBI_1896	evo	0	0	0.1	1	16	8	3	experiment	G12	run20250127
3_p03_G12	HAMBI_1977	evo	670	0.046000686577411604	0.1	1	16	8	3	experiment	G12	run20250127
3_p03_H01	HAMBI_1287	evo	6913	0.36802597955706984	0.1	1	16	8	3	experiment	H01	run20250127
3_p03_H01	HAMBI_1896	anc	11871	0.6319740204429302	0.8	1	16	8	3	experiment	H01	run20250127
3_p03_H01	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	H01	run20250127
3_p03_H02	HAMBI_1287	evo	7329	0.41390410572090136	0.1	1	16	8	3	experiment	H02	run20250127
3_p03_H02	HAMBI_1896	evo	10378	0.5860958942790987	0.8	1	16	8	3	experiment	H02	run20250127
3_p03_H02	HAMBI_1977	anc	0	0	0.1	1	16	8	3	experiment	H02	run20250127
3_p03_H03	HAMBI_1287	evo	9430	0.505440317307177	0.1	1	16	8	3	experiment	H03	run20250127
3_p03_H03	HAMBI_1896	anc	9227	0.4945596826928231	0.1	1	16	8	3	experiment	H03	run20250127
3_p03_H03	HAMBI_1977	anc	0	0	0.8	1	16	8	3	experiment	H03	run20250127
3_p03_H04	HAMBI_1287	evo	7328	0.4174547111769397	0.1	1	16	8	3	experiment	H04	run20250127
3_p03_H04	HAMBI_1896	evo	10226	0.5825452888230602	0.1	1	16	8	3	experiment	H04	run20250127
3_p03_H04	HAMBI_1977	anc	0	0	0.8	1	16	8	3	experiment	H04	run20250127
3_p03_H05	HAMBI_1287	evo	3574	0.1591485950928441	0.1	1	16	8	3	experiment	H05	run20250127
3_p03_H05	HAMBI_1896	anc	6035	0.2687358062074186	0.8	1	16	8	3	experiment	H05	run20250127
