sample	strainID	evo_hist	count_correct_thresh	f_thresh	target_f_masterplate	replicate	strep_conc	transfers	n_species	community_type	plate_well	batch
4_p09_B05	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	B05	run202410124
4_p09_B06	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B06	run202410124
4_p09_B06	HAMBI_1287	anc	17029	1	0.1	1	0	8	4	experiment	B06	run202410124
4_p09_B06	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	B06	run202410124
4_p09_B06	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	B06	run202410124
4_p09_B07	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B07	run202410124
4_p09_B07	HAMBI_1287	anc	24195	1	0.1	1	0	8	4	experiment	B07	run202410124
4_p09_B07	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	B07	run202410124
4_p09_B07	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	B07	run202410124
4_p09_B08	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B08	run202410124
4_p09_B08	HAMBI_1287	anc	16044	1	0.1	1	0	8	4	experiment	B08	run202410124
4_p09_B08	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	B08	run202410124
4_p09_B08	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	B08	run202410124
4_p09_B09	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B09	run202410124
4_p09_B09	HAMBI_1287	evo	2242	0.09577103801794105	0.1	1	0	8	4	experiment	B09	run202410124
4_p09_B09	HAMBI_1896	anc	5700	0.24348568987612132	0.1	1	0	8	4	experiment	B09	run202410124
4_p09_B09	HAMBI_1977	anc	15468	0.6607432721059376	0.1	1	0	8	4	experiment	B09	run202410124
4_p09_B10	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B10	run202410124
4_p09_B10	HAMBI_1287	evo	2509	0.16237380274398136	0.1	1	0	8	4	experiment	B10	run202410124
4_p09_B10	HAMBI_1896	anc	3995	0.2585425834843386	0.1	1	0	8	4	experiment	B10	run202410124
4_p09_B10	HAMBI_1977	evo	8948	0.57908361377168	0.1	1	0	8	4	experiment	B10	run202410124
4_p09_B11	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B11	run202410124
4_p09_B11	HAMBI_1287	evo	1031	0.08661681928925481	0.1	1	0	8	4	experiment	B11	run202410124
4_p09_B11	HAMBI_1896	evo	1855	0.1558430647735865	0.1	1	0	8	4	experiment	B11	run202410124
4_p09_B11	HAMBI_1977	anc	9017	0.7575401159371588	0.1	1	0	8	4	experiment	B11	run202410124
4_p09_B12	HAMBI_0403	evo	0	0	0.7	1	0	8	4	experiment	B12	run202410124
4_p09_B12	HAMBI_1287	evo	1740	0.14478282576135795	0.1	1	0	8	4	experiment	B12	run202410124
4_p09_B12	HAMBI_1896	evo	2018	0.16791479447495425	0.1	1	0	8	4	experiment	B12	run202410124
4_p09_B12	HAMBI_1977	evo	8260	0.6873023797636878	0.1	1	0	8	4	experiment	B12	run202410124
4_p09_C01	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C01	run202410124
4_p09_C01	HAMBI_1287	evo	2071	0.1032711678468136	0.1	1	0	8	4	experiment	C01	run202410124
4_p09_C01	HAMBI_1896	anc	4844	0.24154782088361423	0.7	1	0	8	4	experiment	C01	run202410124
4_p09_C01	HAMBI_1977	anc	13139	0.6551810112695722	0.1	1	0	8	4	experiment	C01	run202410124
4_p09_C02	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C02	run202410124
4_p09_C02	HAMBI_1287	evo	3089	0.16153323223343619	0.1	1	0	8	4	experiment	C02	run202410124
4_p09_C02	HAMBI_1896	anc	5109	0.2671651937457512	0.7	1	0	8	4	experiment	C02	run202410124
4_p09_C02	HAMBI_1977	evo	10925	0.5713015740208126	0.1	1	0	8	4	experiment	C02	run202410124
4_p09_C03	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C03	run202410124
4_p09_C03	HAMBI_1287	evo	1845	0.11344770337576093	0.1	1	0	8	4	experiment	C03	run202410124
4_p09_C03	HAMBI_1896	evo	2582	0.15876529545594295	0.7	1	0	8	4	experiment	C03	run202410124
4_p09_C03	HAMBI_1977	anc	11836	0.7277870011682961	0.1	1	0	8	4	experiment	C03	run202410124
4_p09_C04	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C04	run202410124
4_p09_C04	HAMBI_1287	evo	2878	0.15898795713180863	0.1	1	0	8	4	experiment	C04	run202410124
4_p09_C04	HAMBI_1896	evo	2847	0.1572754391779914	0.7	1	0	8	4	experiment	C04	run202410124
4_p09_C04	HAMBI_1977	evo	12377	0.6837366036902	0.1	1	0	8	4	experiment	C04	run202410124
4_p09_C05	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C05	run202410124
4_p09_C05	HAMBI_1287	anc	22036	0.9096388028895769	0.7	1	0	8	4	experiment	C05	run202410124
4_p09_C05	HAMBI_1896	anc	2189	0.09036119711042312	0.1	1	0	8	4	experiment	C05	run202410124
4_p09_C05	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	C05	run202410124
4_p09_C06	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C06	run202410124
4_p09_C06	HAMBI_1287	anc	14479	1	0.7	1	0	8	4	experiment	C06	run202410124
4_p09_C06	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	C06	run202410124
4_p09_C06	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	C06	run202410124
4_p09_C07	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C07	run202410124
4_p09_C07	HAMBI_1287	anc	18051	1	0.7	1	0	8	4	experiment	C07	run202410124
4_p09_C07	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	C07	run202410124
4_p09_C07	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	C07	run202410124
4_p09_C08	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C08	run202410124
4_p09_C08	HAMBI_1287	anc	13490	1	0.7	1	0	8	4	experiment	C08	run202410124
4_p09_C08	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	C08	run202410124
4_p09_C08	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	C08	run202410124
4_p09_C09	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C09	run202410124
4_p09_C09	HAMBI_1287	evo	1682	0.10111211301472799	0.7	1	0	8	4	experiment	C09	run202410124
4_p09_C09	HAMBI_1896	anc	3579	0.2151487826871055	0.1	1	0	8	4	experiment	C09	run202410124
4_p09_C09	HAMBI_1977	anc	11374	0.6837391042981665	0.1	1	0	8	4	experiment	C09	run202410124
4_p09_C10	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C10	run202410124
4_p09_C10	HAMBI_1287	evo	2882	0.16307361511910826	0.7	1	0	8	4	experiment	C10	run202410124
4_p09_C10	HAMBI_1896	anc	4896	0.27703276184009507	0.1	1	0	8	4	experiment	C10	run202410124
4_p09_C10	HAMBI_1977	evo	9895	0.5598936230407967	0.1	1	0	8	4	experiment	C10	run202410124
4_p09_C11	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C11	run202410124
4_p09_C11	HAMBI_1287	evo	1002	0.08710013908205841	0.7	1	0	8	4	experiment	C11	run202410124
4_p09_C11	HAMBI_1896	evo	2126	0.18480528511821975	0.1	1	0	8	4	experiment	C11	run202410124
4_p09_C11	HAMBI_1977	anc	8376	0.7280945757997218	0.1	1	0	8	4	experiment	C11	run202410124
4_p09_C12	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	C12	run202410124
4_p09_C12	HAMBI_1287	evo	589	0.04029003351802449	0.7	1	0	8	4	experiment	C12	run202410124
4_p09_C12	HAMBI_1896	evo	2926	0.200150489089541	0.1	1	0	8	4	experiment	C12	run202410124
4_p09_C12	HAMBI_1977	evo	11104	0.7595594773924345	0.1	1	0	8	4	experiment	C12	run202410124
4_p09_D01	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D01	run202410124
4_p09_D01	HAMBI_1287	evo	2377	0.1060829205159102	0.1	1	0	8	4	experiment	D01	run202410124
4_p09_D01	HAMBI_1896	anc	5128	0.22885705359932165	0.7	1	0	8	4	experiment	D01	run202410124
4_p09_D01	HAMBI_1977	anc	14902	0.6650600258847682	0.1	1	0	8	4	experiment	D01	run202410124
4_p09_D02	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D02	run202410124
4_p09_D02	HAMBI_1287	evo	1905	0.11866201569702255	0.1	1	0	8	4	experiment	D02	run202410124
4_p09_D02	HAMBI_1896	anc	4661	0.29033262738258375	0.7	1	0	8	4	experiment	D02	run202410124
4_p09_D02	HAMBI_1977	evo	9488	0.5910053569203937	0.1	1	0	8	4	experiment	D02	run202410124
4_p09_D03	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D03	run202410124
4_p09_D03	HAMBI_1287	evo	7485	0.5370210934136892	0.1	1	0	8	4	experiment	D03	run202410124
4_p09_D03	HAMBI_1896	evo	1495	0.10726072607260725	0.7	1	0	8	4	experiment	D03	run202410124
4_p09_D03	HAMBI_1977	anc	4958	0.3557181805137035	0.1	1	0	8	4	experiment	D03	run202410124
4_p09_D04	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D04	run202410124
4_p09_D04	HAMBI_1287	evo	2487	0.17329802801198524	0.1	1	0	8	4	experiment	D04	run202410124
4_p09_D04	HAMBI_1896	evo	1974	0.13755139014702808	0.7	1	0	8	4	experiment	D04	run202410124
4_p09_D04	HAMBI_1977	evo	9890	0.6891505818409867	0.1	1	0	8	4	experiment	D04	run202410124
4_p09_D05	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D05	run202410124
4_p09_D05	HAMBI_1287	anc	14489	1	0.7	1	0	8	4	experiment	D05	run202410124
4_p09_D05	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	D05	run202410124
4_p09_D05	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	D05	run202410124
4_p09_D06	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D06	run202410124
4_p09_D06	HAMBI_1287	anc	16001	1	0.7	1	0	8	4	experiment	D06	run202410124
4_p09_D06	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	D06	run202410124
4_p09_D06	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	D06	run202410124
4_p09_D07	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D07	run202410124
4_p09_D07	HAMBI_1287	anc	12022	1	0.7	1	0	8	4	experiment	D07	run202410124
4_p09_D07	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	D07	run202410124
4_p09_D07	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	D07	run202410124
4_p09_D08	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D08	run202410124
4_p09_D08	HAMBI_1287	anc	17839	1	0.7	1	0	8	4	experiment	D08	run202410124
4_p09_D08	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	D08	run202410124
4_p09_D08	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	D08	run202410124
4_p09_D09	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D09	run202410124
4_p09_D09	HAMBI_1287	evo	1083	0.06761565836298933	0.7	1	0	8	4	experiment	D09	run202410124
4_p09_D09	HAMBI_1896	anc	4102	0.25610289067865394	0.1	1	0	8	4	experiment	D09	run202410124
4_p09_D09	HAMBI_1977	anc	10832	0.6762814509583568	0.1	1	0	8	4	experiment	D09	run202410124
4_p09_D10	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D10	run202410124
4_p09_D10	HAMBI_1287	evo	1916	0.17706311801127436	0.7	1	0	8	4	experiment	D10	run202410124
4_p09_D10	HAMBI_1896	anc	2703	0.24979207097310785	0.1	1	0	8	4	experiment	D10	run202410124
4_p09_D10	HAMBI_1977	evo	6202	0.5731448110156178	0.1	1	0	8	4	experiment	D10	run202410124
4_p09_D11	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D11	run202410124
4_p09_D11	HAMBI_1287	evo	905	0.08711975356180209	0.7	1	0	8	4	experiment	D11	run202410124
4_p09_D11	HAMBI_1896	evo	1542	0.14844050827878322	0.1	1	0	8	4	experiment	D11	run202410124
4_p09_D11	HAMBI_1977	anc	7941	0.7644397381594147	0.1	1	0	8	4	experiment	D11	run202410124
4_p09_D12	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	D12	run202410124
4_p09_D12	HAMBI_1287	evo	1501	0.14609694374148335	0.7	1	0	8	4	experiment	D12	run202410124
4_p09_D12	HAMBI_1896	evo	1743	0.1696515475958731	0.1	1	0	8	4	experiment	D12	run202410124
4_p09_D12	HAMBI_1977	evo	7030	0.6842515086626436	0.1	1	0	8	4	experiment	D12	run202410124
4_p09_E01	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E01	run202410124
4_p09_E01	HAMBI_1287	anc	13825	0.7303222398309561	0.1	1	0	8	4	experiment	E01	run202410124
4_p09_E01	HAMBI_1896	anc	5105	0.2696777601690438	0.1	1	0	8	4	experiment	E01	run202410124
4_p09_E01	HAMBI_1977	anc	0	0	0.7	1	0	8	4	experiment	E01	run202410124
4_p09_E02	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E02	run202410124
4_p09_E02	HAMBI_1287	anc	14650	1	0.1	1	0	8	4	experiment	E02	run202410124
4_p09_E02	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	E02	run202410124
4_p09_E02	HAMBI_1977	evo	0	0	0.7	1	0	8	4	experiment	E02	run202410124
4_p09_E03	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E03	run202410124
4_p09_E03	HAMBI_1287	anc	16574	1	0.1	1	0	8	4	experiment	E03	run202410124
4_p09_E03	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	E03	run202410124
4_p09_E03	HAMBI_1977	anc	0	0	0.7	1	0	8	4	experiment	E03	run202410124
4_p09_E04	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E04	run202410124
4_p09_E04	HAMBI_1287	anc	16446	1	0.1	1	0	8	4	experiment	E04	run202410124
4_p09_E04	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	E04	run202410124
4_p09_E04	HAMBI_1977	evo	0	0	0.7	1	0	8	4	experiment	E04	run202410124
4_p09_E05	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E05	run202410124
4_p09_E05	HAMBI_1287	anc	11799	0.7301361386138614	0.1	1	0	8	4	experiment	E05	run202410124
4_p09_E05	HAMBI_1896	anc	4361	0.2698638613861386	0.7	1	0	8	4	experiment	E05	run202410124
4_p09_E05	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	E05	run202410124
4_p09_E06	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E06	run202410124
4_p09_E06	HAMBI_1287	anc	11578	0.8738772737565099	0.1	1	0	8	4	experiment	E06	run202410124
4_p09_E06	HAMBI_1896	anc	1671	0.12612272624349008	0.7	1	0	8	4	experiment	E06	run202410124
4_p09_E06	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	E06	run202410124
4_p09_E07	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E07	run202410124
4_p09_E07	HAMBI_1287	anc	13559	1	0.1	1	0	8	4	experiment	E07	run202410124
4_p09_E07	HAMBI_1896	evo	0	0	0.7	1	0	8	4	experiment	E07	run202410124
4_p09_E07	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	E07	run202410124
4_p09_E08	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E08	run202410124
4_p09_E08	HAMBI_1287	anc	13168	0.968377702603324	0.1	1	0	8	4	experiment	E08	run202410124
4_p09_E08	HAMBI_1896	evo	430	0.031622297396675984	0.7	1	0	8	4	experiment	E08	run202410124
4_p09_E08	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	E08	run202410124
4_p09_E09	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E09	run202410124
4_p09_E09	HAMBI_1287	evo	1782	0.10379171763061332	0.1	1	0	8	4	experiment	E09	run202410124
4_p09_E09	HAMBI_1896	anc	4014	0.23379346496592696	0.1	1	0	8	4	experiment	E09	run202410124
4_p09_E09	HAMBI_1977	anc	11373	0.6624148174034598	0.7	1	0	8	4	experiment	E09	run202410124
4_p09_E10	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E10	run202410124
4_p09_E10	HAMBI_1287	evo	2138	0.16583928017375116	0.1	1	0	8	4	experiment	E10	run202410124
4_p09_E10	HAMBI_1896	anc	3451	0.26768538628606886	0.1	1	0	8	4	experiment	E10	run202410124
4_p09_E10	HAMBI_1977	evo	7303	0.56647533354018	0.7	1	0	8	4	experiment	E10	run202410124
4_p09_E11	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E11	run202410124
4_p09_E11	HAMBI_1287	evo	1035	0.08315924795114896	0.1	1	0	8	4	experiment	E11	run202410124
4_p09_E11	HAMBI_1896	evo	1981	0.15916760404949382	0.1	1	0	8	4	experiment	E11	run202410124
4_p09_E11	HAMBI_1977	anc	9430	0.7576731479993573	0.7	1	0	8	4	experiment	E11	run202410124
4_p09_E12	HAMBI_0403	anc	0	0	0.1	1	0	8	4	experiment	E12	run202410124
4_p09_E12	HAMBI_1287	evo	2122	0.1507851915014567	0.1	1	0	8	4	experiment	E12	run202410124
4_p09_E12	HAMBI_1896	evo	2461	0.1748738719533859	0.1	1	0	8	4	experiment	E12	run202410124
4_p09_E12	HAMBI_1977	evo	9490	0.6743409365451574	0.7	1	0	8	4	experiment	E12	run202410124
4_p09_F01	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F01	run202410124
4_p09_F01	HAMBI_1287	anc	11332	0.6077116962514078	0.1	1	0	8	4	experiment	F01	run202410124
4_p09_F01	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	F01	run202410124
4_p09_F01	HAMBI_1977	anc	7315	0.39228830374859225	0.7	1	0	8	4	experiment	F01	run202410124
4_p09_F02	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F02	run202410124
4_p09_F02	HAMBI_1287	anc	14578	0.963579879701236	0.1	1	0	8	4	experiment	F02	run202410124
4_p09_F02	HAMBI_1896	anc	0	0	0.1	1	0	8	4	experiment	F02	run202410124
4_p09_F02	HAMBI_1977	evo	551	0.036420120298763965	0.7	1	0	8	4	experiment	F02	run202410124
4_p09_F03	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F03	run202410124
4_p09_F03	HAMBI_1287	anc	14407	1	0.1	1	0	8	4	experiment	F03	run202410124
4_p09_F03	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	F03	run202410124
4_p09_F03	HAMBI_1977	anc	0	0	0.7	1	0	8	4	experiment	F03	run202410124
4_p09_F04	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F04	run202410124
4_p09_F04	HAMBI_1287	anc	11165	0.7726108919797938	0.1	1	0	8	4	experiment	F04	run202410124
4_p09_F04	HAMBI_1896	evo	0	0	0.1	1	0	8	4	experiment	F04	run202410124
4_p09_F04	HAMBI_1977	evo	3286	0.2273891080202062	0.7	1	0	8	4	experiment	F04	run202410124
4_p09_F05	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F05	run202410124
4_p09_F05	HAMBI_1287	anc	14355	1	0.1	1	0	8	4	experiment	F05	run202410124
4_p09_F05	HAMBI_1896	anc	0	0	0.7	1	0	8	4	experiment	F05	run202410124
4_p09_F05	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	F05	run202410124
4_p09_F06	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F06	run202410124
4_p09_F06	HAMBI_1287	anc	12888	1	0.1	1	0	8	4	experiment	F06	run202410124
4_p09_F06	HAMBI_1896	anc	0	0	0.7	1	0	8	4	experiment	F06	run202410124
4_p09_F06	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	F06	run202410124
4_p09_F07	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F07	run202410124
4_p09_F07	HAMBI_1287	anc	16582	1	0.1	1	0	8	4	experiment	F07	run202410124
4_p09_F07	HAMBI_1896	evo	0	0	0.7	1	0	8	4	experiment	F07	run202410124
4_p09_F07	HAMBI_1977	anc	0	0	0.1	1	0	8	4	experiment	F07	run202410124
4_p09_F08	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F08	run202410124
4_p09_F08	HAMBI_1287	anc	13845	0.9635996659242761	0.1	1	0	8	4	experiment	F08	run202410124
4_p09_F08	HAMBI_1896	evo	523	0.03640033407572383	0.7	1	0	8	4	experiment	F08	run202410124
4_p09_F08	HAMBI_1977	evo	0	0	0.1	1	0	8	4	experiment	F08	run202410124
4_p09_F09	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F09	run202410124
4_p09_F09	HAMBI_1287	evo	1692	0.07506654835847383	0.1	1	0	8	4	experiment	F09	run202410124
4_p09_F09	HAMBI_1896	anc	5053	0.22417923691215616	0.1	1	0	8	4	experiment	F09	run202410124
4_p09_F09	HAMBI_1977	anc	15795	0.70075421472937	0.7	1	0	8	4	experiment	F09	run202410124
4_p09_F10	HAMBI_0403	evo	1056	0.10781010719754977	0.1	1	0	8	4	experiment	F10	run202410124
4_p09_F10	HAMBI_1287	evo	1671	0.17059724349157734	0.1	1	0	8	4	experiment	F10	run202410124
4_p09_F10	HAMBI_1896	anc	2472	0.2523736600306279	0.1	1	0	8	4	experiment	F10	run202410124
4_p09_F10	HAMBI_1977	evo	4596	0.469218989280245	0.7	1	0	8	4	experiment	F10	run202410124
4_p09_F11	HAMBI_0403	evo	0	0	0.1	1	0	8	4	experiment	F11	run202410124
4_p09_F11	HAMBI_1287	evo	648	0.06396841066140177	0.1	1	0	8	4	experiment	F11	run202410124
4_p09_F11	HAMBI_1896	evo	1683	0.16614017769002962	0.1	1	0	8	4	experiment	F11	run202410124
4_p09_F11	HAMBI_1977	anc	7799	0.7698914116485686	0.7	1	0	8	4	experiment	F11	run202410124
4_p09_F12	HAMBI_0403	evo	655	0.06266743207041714	0.1	1	0	8	4	experiment	F12	run202410124
4_p09_F12	HAMBI_1287	evo	1578	0.15097588978185994	0.1	1	0	8	4	experiment	F12	run202410124
4_p09_F12	HAMBI_1896	evo	1814	0.17355530042097206	0.1	1	0	8	4	experiment	F12	run202410124
4_p09_F12	HAMBI_1977	evo	6405	0.6128013777267508	0.7	1	0	8	4	experiment	F12	run202410124
4_p10_A05	HAMBI_0403	anc	0	0	0.7	2	0	8	4	experiment	A05	run202410124
4_p10_A05	HAMBI_1287	anc	11049	0.5991215703285978	0.1	2	0	8	4	experiment	A05	run202410124
4_p10_A05	HAMBI_1896	anc	7393	0.40087842967140225	0.1	2	0	8	4	experiment	A05	run202410124
4_p10_A05	HAMBI_1977	anc	0	0	0.1	2	0	8	4	experiment	A05	run202410124
4_p10_A06	HAMBI_0403	anc	0	0	0.7	2	0	8	4	experiment	A06	run202410124
4_p10_A06	HAMBI_1287	anc	14447	1	0.1	2	0	8	4	experiment	A06	run202410124
4_p10_A06	HAMBI_1896	anc	0	0	0.1	2	0	8	4	experiment	A06	run202410124
4_p10_A06	HAMBI_1977	evo	0	0	0.1	2	0	8	4	experiment	A06	run202410124
4_p10_A07	HAMBI_0403	anc	0	0	0.7	2	0	8	4	experiment	A07	run202410124
4_p10_A07	HAMBI_1287	anc	17489	1	0.1	2	0	8	4	experiment	A07	run202410124
4_p10_A07	HAMBI_1896	evo	0	0	0.1	2	0	8	4	experiment	A07	run202410124
4_p10_A07	HAMBI_1977	anc	0	0	0.1	2	0	8	4	experiment	A07	run202410124
