sample	strainID	evo_hist	count_correct_thresh	f_thresh	target_f_masterplate	replicate	strep_conc	transfers	n_species	community_type	plate_well	batch
3_p01_B03	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B03	run202410124
3_p01_B03	HAMBI_1287	anc	17478	0.9648357714601159	0.1	1	0	8	3	experiment	B03	run202410124
3_p01_B03	HAMBI_1896	evo	637	0.035164228539884074	0.8	1	0	8	3	experiment	B03	run202410124
3_p01_B04	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B04	run202410124
3_p01_B04	HAMBI_1287	anc	19179	1	0.1	1	0	8	3	experiment	B04	run202410124
3_p01_B04	HAMBI_1977	evo	0	0	0.8	1	0	8	3	experiment	B04	run202410124
3_p01_B05	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B05	run202410124
3_p01_B05	HAMBI_1287	anc	16517	1	0.8	1	0	8	3	experiment	B05	run202410124
3_p01_B05	HAMBI_1896	anc	0	0	0.1	1	0	8	3	experiment	B05	run202410124
3_p01_B06	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B06	run202410124
3_p01_B06	HAMBI_1287	anc	15546	1	0.8	1	0	8	3	experiment	B06	run202410124
3_p01_B06	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	B06	run202410124
3_p01_B07	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B07	run202410124
3_p01_B07	HAMBI_1287	anc	19110	1	0.8	1	0	8	3	experiment	B07	run202410124
3_p01_B07	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	B07	run202410124
3_p01_B08	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B08	run202410124
3_p01_B08	HAMBI_1287	anc	16116	1	0.8	1	0	8	3	experiment	B08	run202410124
3_p01_B08	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	B08	run202410124
3_p01_B09	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B09	run202410124
3_p01_B09	HAMBI_1896	anc	4676	0.24900154427818308	0.8	1	0	8	3	experiment	B09	run202410124
3_p01_B09	HAMBI_1977	anc	14103	0.7509984557218169	0.1	1	0	8	3	experiment	B09	run202410124
3_p01_B10	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B10	run202410124
3_p01_B10	HAMBI_1896	evo	3488	0.1889388440496181	0.8	1	0	8	3	experiment	B10	run202410124
3_p01_B10	HAMBI_1977	anc	14973	0.8110611559503819	0.1	1	0	8	3	experiment	B10	run202410124
3_p01_B11	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B11	run202410124
3_p01_B11	HAMBI_1896	anc	4319	0.2549135336127014	0.1	1	0	8	3	experiment	B11	run202410124
3_p01_B11	HAMBI_1977	anc	12624	0.7450864663872986	0.8	1	0	8	3	experiment	B11	run202410124
3_p01_B12	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	B12	run202410124
3_p01_B12	HAMBI_1896	evo	3288	0.1890524379024839	0.1	1	0	8	3	experiment	B12	run202410124
3_p01_B12	HAMBI_1977	anc	14104	0.8109475620975161	0.8	1	0	8	3	experiment	B12	run202410124
3_p01_C01	HAMBI_0403	anc	11925	0.5342263238061106	0.1	1	0	8	3	experiment	C01	run202410124
3_p01_C01	HAMBI_1287	evo	4792	0.21467610429173012	0.1	1	0	8	3	experiment	C01	run202410124
3_p01_C01	HAMBI_1896	anc	5605	0.2510975719021593	0.8	1	0	8	3	experiment	C01	run202410124
3_p01_C02	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C02	run202410124
3_p01_C02	HAMBI_1287	evo	2062	0.12390337699795698	0.1	1	0	8	3	experiment	C02	run202410124
3_p01_C02	HAMBI_1977	anc	14580	0.876096623002043	0.8	1	0	8	3	experiment	C02	run202410124
3_p01_C03	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C03	run202410124
3_p01_C03	HAMBI_1287	evo	7068	0.4491897044804576	0.1	1	0	8	3	experiment	C03	run202410124
3_p01_C03	HAMBI_1896	evo	8667	0.5508102955195424	0.8	1	0	8	3	experiment	C03	run202410124
3_p01_C04	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C04	run202410124
3_p01_C04	HAMBI_1287	evo	4402	0.21780218692791053	0.1	1	0	8	3	experiment	C04	run202410124
3_p01_C04	HAMBI_1977	evo	15809	0.7821978130720895	0.8	1	0	8	3	experiment	C04	run202410124
3_p01_C05	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C05	run202410124
3_p01_C05	HAMBI_1287	evo	7181	0.52002317329278	0.8	1	0	8	3	experiment	C05	run202410124
3_p01_C05	HAMBI_1896	anc	6628	0.4799768267072199	0.1	1	0	8	3	experiment	C05	run202410124
3_p01_C06	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C06	run202410124
3_p01_C06	HAMBI_1287	evo	3094	0.17157433593966617	0.8	1	0	8	3	experiment	C06	run202410124
3_p01_C06	HAMBI_1977	anc	14939	0.8284256640603338	0.1	1	0	8	3	experiment	C06	run202410124
3_p01_C07	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C07	run202410124
3_p01_C07	HAMBI_1287	evo	10113	0.49054132712456344	0.8	1	0	8	3	experiment	C07	run202410124
3_p01_C07	HAMBI_1896	evo	10503	0.5094586728754366	0.1	1	0	8	3	experiment	C07	run202410124
3_p01_C08	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C08	run202410124
3_p01_C08	HAMBI_1287	evo	14768	1	0.8	1	0	8	3	experiment	C08	run202410124
3_p01_C08	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	C08	run202410124
3_p01_C09	HAMBI_0403	anc	1772	0.07915307991244919	0.1	1	0	8	3	experiment	C09	run202410124
3_p01_C09	HAMBI_1896	anc	6966	0.3111627283691428	0.8	1	0	8	3	experiment	C09	run202410124
3_p01_C09	HAMBI_1977	evo	13649	0.609684191718408	0.1	1	0	8	3	experiment	C09	run202410124
3_p01_C10	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	C10	run202410124
3_p01_C10	HAMBI_1896	evo	3831	0.21592830571525196	0.8	1	0	8	3	experiment	C10	run202410124
3_p01_C10	HAMBI_1977	evo	13911	0.7840716942847481	0.1	1	0	8	3	experiment	C10	run202410124
3_p01_C11	HAMBI_0403	anc	704	0.03923973022685469	0.1	1	0	8	3	experiment	C11	run202410124
3_p01_C11	HAMBI_1896	anc	5461	0.30438660052393957	0.1	1	0	8	3	experiment	C11	run202410124
3_p01_C11	HAMBI_1977	evo	11776	0.6563736692492057	0.8	1	0	8	3	experiment	C11	run202410124
3_p01_D01	HAMBI_0403	evo	7867	0.49568395186188646	0.1	1	0	8	3	experiment	D01	run202410124
3_p01_D01	HAMBI_1287	evo	3835	0.241635687732342	0.1	1	0	8	3	experiment	D01	run202410124
3_p01_D01	HAMBI_1896	anc	4169	0.26268036040577153	0.8	1	0	8	3	experiment	D01	run202410124
3_p01_D02	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	D02	run202410124
3_p01_D02	HAMBI_1287	evo	1580	0.12228155715501896	0.1	1	0	8	3	experiment	D02	run202410124
3_p01_D02	HAMBI_1977	anc	11341	0.877718442844981	0.8	1	0	8	3	experiment	D02	run202410124
3_p01_D03	HAMBI_0403	evo	9464	0.6050764017645931	0.1	1	0	8	3	experiment	D03	run202410124
3_p01_D03	HAMBI_1287	evo	3338	0.21341346461223706	0.1	1	0	8	3	experiment	D03	run202410124
3_p01_D03	HAMBI_1896	evo	2839	0.18151013362316987	0.8	1	0	8	3	experiment	D03	run202410124
3_p01_D04	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	D04	run202410124
3_p01_D04	HAMBI_1287	evo	3347	0.230859428886743	0.1	1	0	8	3	experiment	D04	run202410124
3_p01_D04	HAMBI_1977	evo	11151	0.769140571113257	0.8	1	0	8	3	experiment	D04	run202410124
3_p01_D05	HAMBI_0403	evo	8646	0.5500349895031491	0.1	1	0	8	3	experiment	D05	run202410124
3_p01_D05	HAMBI_1287	evo	2967	0.18875246516954006	0.8	1	0	8	3	experiment	D05	run202410124
3_p01_D05	HAMBI_1896	anc	4106	0.2612125453273109	0.1	1	0	8	3	experiment	D05	run202410124
3_p01_D06	HAMBI_0403	evo	2402	0.16139219243432104	0.1	1	0	8	3	experiment	D06	run202410124
3_p01_D06	HAMBI_1287	evo	2073	0.13928643418665593	0.8	1	0	8	3	experiment	D06	run202410124
3_p01_D06	HAMBI_1977	anc	10408	0.699321373379023	0.1	1	0	8	3	experiment	D06	run202410124
3_p01_D07	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	D07	run202410124
3_p01_D07	HAMBI_1287	evo	7822	0.5299457994579946	0.8	1	0	8	3	experiment	D07	run202410124
3_p01_D07	HAMBI_1896	evo	6938	0.4700542005420054	0.1	1	0	8	3	experiment	D07	run202410124
3_p01_D08	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	D08	run202410124
3_p01_D08	HAMBI_1287	evo	3986	0.20469367842653932	0.8	1	0	8	3	experiment	D08	run202410124
3_p01_D08	HAMBI_1977	evo	15487	0.7953063215734607	0.1	1	0	8	3	experiment	D08	run202410124
3_p01_D09	HAMBI_0403	evo	580	0.03896278382372699	0.1	1	0	8	3	experiment	D09	run202410124
3_p01_D09	HAMBI_1896	anc	4459	0.29954319494827353	0.8	1	0	8	3	experiment	D09	run202410124
3_p01_D09	HAMBI_1977	evo	9847	0.6614940212279995	0.1	1	0	8	3	experiment	D09	run202410124
3_p01_D10	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	D10	run202410124
3_p01_D10	HAMBI_1896	evo	2920	0.22319039975540778	0.8	1	0	8	3	experiment	D10	run202410124
3_p01_D10	HAMBI_1977	evo	10163	0.7768096002445922	0.1	1	0	8	3	experiment	D10	run202410124
3_p01_D11	HAMBI_0403	evo	433	0.03107060849598163	0.1	1	0	8	3	experiment	D11	run202410124
3_p01_D11	HAMBI_1896	anc	3779	0.27116819747416765	0.1	1	0	8	3	experiment	D11	run202410124
3_p01_D11	HAMBI_1977	evo	9724	0.6977611940298507	0.8	1	0	8	3	experiment	D11	run202410124
3_p01_D12	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	D12	run202410124
3_p01_D12	HAMBI_1896	evo	2821	0.21408514836457465	0.1	1	0	8	3	experiment	D12	run202410124
3_p01_D12	HAMBI_1977	evo	10356	0.7859148516354254	0.8	1	0	8	3	experiment	D12	run202410124
3_p01_E01	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E01	run202410124
3_p01_E01	HAMBI_1287	anc	13351	0.827763655527311	0.1	1	0	8	3	experiment	E01	run202410124
3_p01_E01	HAMBI_1896	anc	2778	0.17223634447268896	0.1	1	0	8	3	experiment	E01	run202410124
3_p01_E02	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E02	run202410124
3_p01_E02	HAMBI_1287	anc	18706	1	0.1	1	0	8	3	experiment	E02	run202410124
3_p01_E02	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	E02	run202410124
3_p01_E03	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E03	run202410124
3_p01_E03	HAMBI_1287	anc	15267	1	0.1	1	0	8	3	experiment	E03	run202410124
3_p01_E03	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	E03	run202410124
3_p01_E04	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E04	run202410124
3_p01_E04	HAMBI_1287	anc	17378	1	0.1	1	0	8	3	experiment	E04	run202410124
3_p01_E04	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	E04	run202410124
3_p01_E05	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E05	run202410124
3_p01_E05	HAMBI_1896	anc	4406	0.22989825202191494	0.1	1	0	8	3	experiment	E05	run202410124
3_p01_E05	HAMBI_1977	anc	14759	0.7701017479780851	0.1	1	0	8	3	experiment	E05	run202410124
3_p01_E06	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E06	run202410124
3_p01_E06	HAMBI_1896	evo	2203	0.1435366171488142	0.1	1	0	8	3	experiment	E06	run202410124
3_p01_E06	HAMBI_1977	anc	13145	0.8564633828511858	0.1	1	0	8	3	experiment	E06	run202410124
3_p01_E07	HAMBI_0403	anc	7474	0.5482285630455512	0.8	1	0	8	3	experiment	E07	run202410124
3_p01_E07	HAMBI_1287	evo	2893	0.21220567740042545	0.1	1	0	8	3	experiment	E07	run202410124
3_p01_E07	HAMBI_1896	anc	3266	0.23956575955402332	0.1	1	0	8	3	experiment	E07	run202410124
3_p01_E08	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E08	run202410124
3_p01_E08	HAMBI_1287	evo	2766	0.1666967998553607	0.1	1	0	8	3	experiment	E08	run202410124
3_p01_E08	HAMBI_1977	anc	13827	0.8333032001446393	0.1	1	0	8	3	experiment	E08	run202410124
3_p01_E09	HAMBI_0403	anc	10873	0.6439824686093343	0.8	1	0	8	3	experiment	E09	run202410124
3_p01_E09	HAMBI_1287	evo	3325	0.19693200663349916	0.1	1	0	8	3	experiment	E09	run202410124
3_p01_E09	HAMBI_1896	evo	2686	0.15908552475716656	0.1	1	0	8	3	experiment	E09	run202410124
3_p01_E10	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	E10	run202410124
3_p01_E10	HAMBI_1287	evo	3874	0.23232383808095952	0.1	1	0	8	3	experiment	E10	run202410124
3_p01_E10	HAMBI_1977	evo	12801	0.7676761619190405	0.1	1	0	8	3	experiment	E10	run202410124
3_p01_E11	HAMBI_0403	anc	540	0.036050470658922494	0.8	1	0	8	3	experiment	E11	run202410124
3_p01_E11	HAMBI_1896	anc	4116	0.2747846985780092	0.1	1	0	8	3	experiment	E11	run202410124
3_p01_E11	HAMBI_1977	evo	10323	0.6891648307630683	0.1	1	0	8	3	experiment	E11	run202410124
3_p01_E12	HAMBI_0403	anc	713	0.047016155621496865	0.8	1	0	8	3	experiment	E12	run202410124
3_p01_E12	HAMBI_1896	evo	3260	0.21496867787668975	0.1	1	0	8	3	experiment	E12	run202410124
3_p01_E12	HAMBI_1977	evo	11192	0.7380151665018134	0.1	1	0	8	3	experiment	E12	run202410124
3_p01_F01	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F01	run202410124
3_p01_F01	HAMBI_1287	anc	15654	1	0.1	1	0	8	3	experiment	F01	run202410124
3_p01_F01	HAMBI_1896	anc	0	0	0.1	1	0	8	3	experiment	F01	run202410124
3_p01_F02	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F02	run202410124
3_p01_F02	HAMBI_1287	anc	21744	1	0.1	1	0	8	3	experiment	F02	run202410124
3_p01_F02	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	F02	run202410124
3_p01_F03	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F03	run202410124
3_p01_F03	HAMBI_1287	anc	13683	1	0.1	1	0	8	3	experiment	F03	run202410124
3_p01_F03	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	F03	run202410124
3_p01_F04	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F04	run202410124
3_p01_F04	HAMBI_1287	anc	14017	0.7983255496070167	0.1	1	0	8	3	experiment	F04	run202410124
3_p01_F04	HAMBI_1977	evo	3541	0.20167445039298326	0.1	1	0	8	3	experiment	F04	run202410124
3_p01_F05	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F05	run202410124
3_p01_F05	HAMBI_1896	anc	4113	0.23097658224293818	0.1	1	0	8	3	experiment	F05	run202410124
3_p01_F05	HAMBI_1977	anc	13694	0.7690234177570618	0.1	1	0	8	3	experiment	F05	run202410124
3_p01_F06	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F06	run202410124
3_p01_F06	HAMBI_1896	evo	2541	0.13077041840358192	0.1	1	0	8	3	experiment	F06	run202410124
3_p01_F06	HAMBI_1977	anc	16890	0.869229581596418	0.1	1	0	8	3	experiment	F06	run202410124
3_p01_F07	HAMBI_0403	evo	10413	0.563474025974026	0.8	1	0	8	3	experiment	F07	run202410124
3_p01_F07	HAMBI_1287	evo	3655	0.19778138528138528	0.1	1	0	8	3	experiment	F07	run202410124
3_p01_F07	HAMBI_1896	anc	4412	0.23874458874458873	0.1	1	0	8	3	experiment	F07	run202410124
3_p01_F08	HAMBI_0403	evo	14802	0.7525165226232842	0.8	1	0	8	3	experiment	F08	run202410124
3_p01_F08	HAMBI_1287	evo	4868	0.2474834773767158	0.1	1	0	8	3	experiment	F08	run202410124
3_p01_F08	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	F08	run202410124
3_p01_F09	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F09	run202410124
3_p01_F09	HAMBI_1287	evo	8602	0.5252167541824398	0.1	1	0	8	3	experiment	F09	run202410124
3_p01_F09	HAMBI_1896	evo	7776	0.47478324581756015	0.1	1	0	8	3	experiment	F09	run202410124
3_p01_F10	HAMBI_0403	evo	13350	0.745435256016528	0.8	1	0	8	3	experiment	F10	run202410124
3_p01_F10	HAMBI_1287	evo	4559	0.254564743983472	0.1	1	0	8	3	experiment	F10	run202410124
3_p01_F10	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	F10	run202410124
3_p01_F11	HAMBI_0403	evo	965	0.05074407109428406	0.8	1	0	8	3	experiment	F11	run202410124
3_p01_F11	HAMBI_1896	anc	4954	0.26050375979386864	0.1	1	0	8	3	experiment	F11	run202410124
3_p01_F11	HAMBI_1977	evo	13098	0.6887521691118473	0.1	1	0	8	3	experiment	F11	run202410124
3_p01_F12	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	F12	run202410124
3_p01_F12	HAMBI_1896	evo	2896	0.2022628858779159	0.1	1	0	8	3	experiment	F12	run202410124
3_p01_F12	HAMBI_1977	evo	11422	0.797737114122084	0.1	1	0	8	3	experiment	F12	run202410124
3_p01_G01	HAMBI_1287	anc	29013	0.7180902408237012	0.1	1	0	8	3	experiment	G01	run202410124
3_p01_G01	HAMBI_1896	anc	11390	0.2819097591762988	0.8	1	0	8	3	experiment	G01	run202410124
3_p01_G01	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	G01	run202410124
3_p01_G02	HAMBI_1287	anc	30721	1	0.1	1	0	8	3	experiment	G02	run202410124
3_p01_G02	HAMBI_1896	evo	0	0	0.8	1	0	8	3	experiment	G02	run202410124
3_p01_G02	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	G02	run202410124
3_p01_G03	HAMBI_1287	anc	20579	0.5640554763732047	0.1	1	0	8	3	experiment	G03	run202410124
3_p01_G03	HAMBI_1896	anc	6498	0.17810547089134962	0.1	1	0	8	3	experiment	G03	run202410124
3_p01_G03	HAMBI_1977	anc	9407	0.25783905273544566	0.8	1	0	8	3	experiment	G03	run202410124
3_p01_G04	HAMBI_1287	anc	50159	1	0.1	1	0	8	3	experiment	G04	run202410124
3_p01_G04	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	G04	run202410124
3_p01_G04	HAMBI_1977	anc	0	0	0.8	1	0	8	3	experiment	G04	run202410124
3_p01_G05	HAMBI_1287	anc	33242	1	0.1	1	0	8	3	experiment	G05	run202410124
3_p01_G05	HAMBI_1896	anc	0	0	0.8	1	0	8	3	experiment	G05	run202410124
3_p01_G05	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	G05	run202410124
3_p01_G06	HAMBI_1287	anc	37694	1	0.1	1	0	8	3	experiment	G06	run202410124
3_p01_G06	HAMBI_1896	evo	0	0	0.8	1	0	8	3	experiment	G06	run202410124
3_p01_G06	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	G06	run202410124
3_p01_G07	HAMBI_1287	anc	39571	1	0.1	1	0	8	3	experiment	G07	run202410124
3_p01_G07	HAMBI_1896	anc	0	0	0.1	1	0	8	3	experiment	G07	run202410124
3_p01_G07	HAMBI_1977	evo	0	0	0.8	1	0	8	3	experiment	G07	run202410124
3_p01_G08	HAMBI_1287	anc	37036	1	0.1	1	0	8	3	experiment	G08	run202410124
3_p01_G08	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	G08	run202410124
3_p01_G08	HAMBI_1977	evo	0	0	0.8	1	0	8	3	experiment	G08	run202410124
3_p01_G09	HAMBI_1287	anc	39016	1	0.8	1	0	8	3	experiment	G09	run202410124
3_p01_G09	HAMBI_1896	anc	0	0	0.1	1	0	8	3	experiment	G09	run202410124
3_p01_G09	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	G09	run202410124
3_p01_G10	HAMBI_1287	anc	37541	1	0.8	1	0	8	3	experiment	G10	run202410124
3_p01_G10	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	G10	run202410124
3_p01_G10	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	G10	run202410124
3_p01_G11	HAMBI_1287	anc	31365	1	0.8	1	0	8	3	experiment	G11	run202410124
3_p01_G11	HAMBI_1896	anc	0	0	0.1	1	0	8	3	experiment	G11	run202410124
3_p01_G11	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	G11	run202410124
3_p01_G12	HAMBI_1287	anc	31547	1	0.8	1	0	8	3	experiment	G12	run202410124
3_p01_G12	HAMBI_1896	evo	0	0	0.1	1	0	8	3	experiment	G12	run202410124
3_p01_G12	HAMBI_1977	evo	0	0	0.1	1	0	8	3	experiment	G12	run202410124
3_p01_H01	HAMBI_1287	evo	2251	0.09803153035449874	0.1	1	0	8	3	experiment	H01	run202410124
3_p01_H01	HAMBI_1896	anc	5927	0.2581221147983625	0.8	1	0	8	3	experiment	H01	run202410124
3_p01_H01	HAMBI_1977	anc	14784	0.6438463548471387	0.1	1	0	8	3	experiment	H01	run202410124
3_p01_H02	HAMBI_1287	evo	1601	0.09493595825426945	0.1	1	0	8	3	experiment	H02	run202410124
3_p01_H02	HAMBI_1896	evo	2994	0.17753795066413663	0.8	1	0	8	3	experiment	H02	run202410124
3_p01_H02	HAMBI_1977	anc	12269	0.7275260910815939	0.1	1	0	8	3	experiment	H02	run202410124
3_p01_H03	HAMBI_1287	evo	1884	0.08912858359352824	0.1	1	0	8	3	experiment	H03	run202410124
3_p01_H03	HAMBI_1896	anc	4975	0.23535812281199736	0.1	1	0	8	3	experiment	H03	run202410124
3_p01_H03	HAMBI_1977	anc	14279	0.6755132935944744	0.8	1	0	8	3	experiment	H03	run202410124
3_p01_H04	HAMBI_1287	evo	1685	0.0871882438166201	0.1	1	0	8	3	experiment	H04	run202410124
3_p01_H04	HAMBI_1896	evo	3517	0.18198282107006106	0.1	1	0	8	3	experiment	H04	run202410124
3_p01_H04	HAMBI_1977	anc	14124	0.7308289351133188	0.8	1	0	8	3	experiment	H04	run202410124
3_p01_H05	HAMBI_1287	evo	3185	0.1580802064721064	0.1	1	0	8	3	experiment	H05	run202410124
3_p01_H05	HAMBI_1896	anc	5405	0.2682648401826484	0.8	1	0	8	3	experiment	H05	run202410124
3_p01_H05	HAMBI_1977	evo	11558	0.5736549533452452	0.1	1	0	8	3	experiment	H05	run202410124
3_p01_H06	HAMBI_1287	evo	6609	0.37417199796184114	0.1	1	0	8	3	experiment	H06	run202410124
