sample	strainID	evo_hist	count_correct_thresh	f_thresh	target_f_masterplate	replicate	strep_conc	transfers	n_species	community_type	plate_well	batch
T14_2_0	HAMBI_1287	anc	8959	0.9192489226349272	0.8	2	0	8	3	experiment	06A	run20240711
T14_2_0	HAMBI_1896	evo	787	0.08075107736507285	0.1	2	0	8	3	experiment	06A	run20240711
T14_s_0	HAMBI_0403	anc	1382	0.12563636363636363	0.1	1	NA	0	3	masterplate	06A	run20240711
T14_s_0	HAMBI_1287	anc	6985	0.635	0.8	1	NA	0	3	masterplate	06A	run20240711
T14_s_0	HAMBI_1896	evo	2633	0.23936363636363636	0.1	1	NA	0	3	masterplate	06A	run20240711
T15_1_0	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	02A	run20240711
T15_1_0	HAMBI_1287	anc	5702	0.8698703279938977	0.1	1	0	8	3	experiment	02A	run20240711
T15_1_0	HAMBI_1896	evo	853	0.1301296720061022	0.8	1	0	8	3	experiment	02A	run20240711
T15_2_0	HAMBI_0403	anc	0	0	0.1	2	0	8	3	experiment	02A	run20240711
T15_2_0	HAMBI_1287	anc	10028	0.8526485843040558	0.1	2	0	8	3	experiment	02A	run20240711
T15_2_0	HAMBI_1896	evo	1733	0.14735141569594423	0.8	2	0	8	3	experiment	02A	run20240711
T15_s_0	HAMBI_0403	anc	1011	0.1256368833105505	0.1	1	NA	0	3	masterplate	02A	run20240711
T15_s_0	HAMBI_1287	anc	663	0.08239095315024232	0.1	1	NA	0	3	masterplate	02A	run20240711
T15_s_0	HAMBI_1896	evo	6373	0.7919721635392072	0.8	1	NA	0	3	masterplate	02A	run20240711
T16_1_0	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	02F	run20240711
T16_1_0	HAMBI_1287	anc	4320	0.9195402298850575	0.1	1	0	8	3	experiment	02F	run20240711
T16_1_0	HAMBI_1896	evo	378	0.08045977011494253	0.1	1	0	8	3	experiment	02F	run20240711
T16_2_0	HAMBI_0403	evo	3935	0.4035483540149728	0.8	2	0	8	3	experiment	02F	run20240711
T16_2_0	HAMBI_1287	anc	4778	0.49000102553584246	0.1	2	0	8	3	experiment	02F	run20240711
T16_2_0	HAMBI_1896	evo	1038	0.1064506204491847	0.1	2	0	8	3	experiment	02F	run20240711
T16_s_0	HAMBI_0403	evo	3413	0.7898634575329785	0.8	1	NA	0	3	masterplate	02F	run20240711
T16_s_0	HAMBI_1287	anc	303	0.07012265679240916	0.1	1	NA	0	3	masterplate	02F	run20240711
T16_s_0	HAMBI_1896	evo	605	0.14001388567461237	0.1	1	NA	0	3	masterplate	02F	run20240711
T17_1_0	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	06B	run20240711
T17_1_0	HAMBI_1287	anc	7470	0.9545106056733964	0.8	1	0	8	3	experiment	06B	run20240711
T17_1_0	HAMBI_1896	evo	356	0.04548939432660363	0.1	1	0	8	3	experiment	06B	run20240711
T17_2_0	HAMBI_0403	evo	0	0	0.1	2	0	8	3	experiment	06B	run20240711
T17_2_0	HAMBI_1287	anc	8598	0.9410090839444019	0.8	2	0	8	3	experiment	06B	run20240711
T17_2_0	HAMBI_1896	evo	539	0.05899091605559812	0.1	2	0	8	3	experiment	06B	run20240711
T17_s_0	HAMBI_0403	evo	1388	0.1351904158955878	0.1	1	NA	0	3	masterplate	06B	run20240711
T17_s_0	HAMBI_1287	anc	6402	0.6235511834031363	0.8	1	NA	0	3	masterplate	06B	run20240711
T17_s_0	HAMBI_1896	evo	2477	0.24125840070127594	0.1	1	NA	0	3	masterplate	06B	run20240711
T18_1_0	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	02B	run20240711
T18_1_0	HAMBI_1287	anc	10125	0.9093766840308963	0.1	1	0	8	3	experiment	02B	run20240711
T18_1_0	HAMBI_1896	evo	1009	0.09062331596910364	0.8	1	0	8	3	experiment	02B	run20240711
T18_2_0	HAMBI_0403	evo	4104	0.3953757225433526	0.1	2	0	8	3	experiment	02B	run20240711
T18_2_0	HAMBI_1287	anc	5041	0.48564547206165704	0.1	2	0	8	3	experiment	02B	run20240711
T18_2_0	HAMBI_1896	evo	1235	0.11897880539499037	0.8	2	0	8	3	experiment	02B	run20240711
T18_s_0	HAMBI_0403	evo	705	0.11930952783888983	0.1	1	NA	0	3	masterplate	02B	run20240711
T18_s_0	HAMBI_1287	anc	0	0	0.1	1	NA	0	3	masterplate	02B	run20240711
T18_s_0	HAMBI_1896	evo	5204	0.8806904721611102	0.8	1	NA	0	3	masterplate	02B	run20240711
T19_s_0	HAMBI_0403	anc	6170	0.7344363766218307	0.8	1	NA	0	3	masterplate	08E	run20240711
T19_s_0	HAMBI_1287	evo	892	0.10617783597190811	0.1	1	NA	0	3	masterplate	08E	run20240711
T19_s_0	HAMBI_1896	evo	1339	0.15938578740626116	0.1	1	NA	0	3	masterplate	08E	run20240711
T20_s_0	HAMBI_0403	anc	1436	0.19856194690265486	0.1	1	NA	0	3	masterplate	06C	run20240711
T20_s_0	HAMBI_1287	evo	3454	0.4775995575221239	0.8	1	NA	0	3	masterplate	06C	run20240711
T20_s_0	HAMBI_1896	evo	2342	0.32383849557522126	0.1	1	NA	0	3	masterplate	06C	run20240711
T21_s_0	HAMBI_0403	anc	1039	0.12049170822219644	0.1	1	NA	0	3	masterplate	02C	run20240711
T21_s_0	HAMBI_1287	evo	773	0.08964397541458889	0.1	1	NA	0	3	masterplate	02C	run20240711
T21_s_0	HAMBI_1896	evo	6811	0.7898643163632146	0.8	1	NA	0	3	masterplate	02C	run20240711
T22_s_0	HAMBI_0403	evo	5145	0.7684839432412248	0.8	1	NA	0	3	masterplate	08F	run20240711
T22_s_0	HAMBI_1287	evo	539	0.08050784167289021	0.1	1	NA	0	3	masterplate	08F	run20240711
T22_s_0	HAMBI_1896	evo	1011	0.151008215085885	0.1	1	NA	0	3	masterplate	08F	run20240711
T23_s_0	HAMBI_0403	evo	948	0.10425602111514351	0.1	1	NA	0	3	masterplate	06D	run20240711
T23_s_0	HAMBI_1287	evo	6876	0.7561860772022435	0.8	1	NA	0	3	masterplate	06D	run20240711
T23_s_0	HAMBI_1896	evo	1269	0.139557901682613	0.1	1	NA	0	3	masterplate	06D	run20240711
T24_s_0	HAMBI_0403	evo	529	0.0972069092245498	0.1	1	NA	0	3	masterplate	02D	run20240711
T24_s_0	HAMBI_1287	evo	578	0.10621095185593532	0.1	1	NA	0	3	masterplate	02D	run20240711
T24_s_0	HAMBI_1896	evo	4335	0.7965821389195149	0.8	1	NA	0	3	masterplate	02D	run20240711
T25_1_0	HAMBI_0403	anc	668	0.09439027836653949	0.8	1	0	8	3	experiment	03E	run20240711
T25_1_0	HAMBI_1287	anc	4314	0.6095803306485799	0.1	1	0	8	3	experiment	03E	run20240711
T25_1_0	HAMBI_1977	anc	2095	0.2960293909848806	0.1	1	0	8	3	experiment	03E	run20240711
T25_2_0	HAMBI_0403	anc	1059	0.09848414395982516	0.8	2	0	8	3	experiment	03E	run20240711
T25_2_0	HAMBI_1287	anc	7263	0.6754394122570445	0.1	2	0	8	3	experiment	03E	run20240711
T25_2_0	HAMBI_1977	anc	2431	0.2260764437831303	0.1	2	0	8	3	experiment	03E	run20240711
T25_s_0	HAMBI_0403	anc	6173	0.7754050998618264	0.8	1	NA	0	3	masterplate	03E	run20240711
T25_s_0	HAMBI_1287	anc	935	0.11744755683959301	0.1	1	NA	0	3	masterplate	03E	run20240711
T25_s_0	HAMBI_1977	anc	853	0.10714734329858058	0.1	1	NA	0	3	masterplate	03E	run20240711
T26_1_0	HAMBI_0403	anc	2607	0.17286652078774617	0.1	1	0	8	3	experiment	07A	run20240711
T26_1_0	HAMBI_1287	anc	8240	0.5463828658577018	0.8	1	0	8	3	experiment	07A	run20240711
T26_1_0	HAMBI_1977	anc	4234	0.2807506133545521	0.1	1	0	8	3	experiment	07A	run20240711
T26_2_0	HAMBI_0403	anc	0	0	0.1	2	0	8	3	experiment	07A	run20240711
T26_2_0	HAMBI_1287	anc	10159	0.6804876415031147	0.8	2	0	8	3	experiment	07A	run20240711
T26_2_0	HAMBI_1977	anc	4770	0.31951235849688525	0.1	2	0	8	3	experiment	07A	run20240711
T26_s_0	HAMBI_0403	anc	1841	0.13173524150268337	0.1	1	NA	0	3	masterplate	07A	run20240711
T26_s_0	HAMBI_1287	anc	10757	0.7697316636851521	0.8	1	NA	0	3	masterplate	07A	run20240711
T26_s_0	HAMBI_1977	anc	1377	0.09853309481216457	0.1	1	NA	0	3	masterplate	07A	run20240711
T27_1_0	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	03A	run20240711
T27_1_0	HAMBI_1287	anc	4076	0.5755436317424456	0.1	1	0	8	3	experiment	03A	run20240711
T27_1_0	HAMBI_1977	anc	3006	0.42445636825755434	0.8	1	0	8	3	experiment	03A	run20240711
T27_2_0	HAMBI_0403	anc	997	0.07758754863813229	0.1	2	0	8	3	experiment	03A	run20240711
T27_2_0	HAMBI_1287	anc	8572	0.6670817120622569	0.1	2	0	8	3	experiment	03A	run20240711
T27_2_0	HAMBI_1977	anc	3281	0.2553307392996109	0.8	2	0	8	3	experiment	03A	run20240711
T27_s_0	HAMBI_0403	anc	1124	0.13639121465841525	0.1	1	NA	0	3	masterplate	03A	run20240711
T27_s_0	HAMBI_1287	anc	772	0.09367795170489018	0.1	1	NA	0	3	masterplate	03A	run20240711
T27_s_0	HAMBI_1977	anc	6345	0.7699308336366946	0.8	1	NA	0	3	masterplate	03A	run20240711
T28_1_0	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	03F	run20240711
T28_1_0	HAMBI_1287	anc	2989	1	0.1	1	0	8	3	experiment	03F	run20240711
T28_1_0	HAMBI_1977	anc	0	0	0.1	1	0	8	3	experiment	03F	run20240711
T28_2_0	HAMBI_0403	evo	264	0.038433542000291164	0.8	2	0	8	3	experiment	03F	run20240711
T28_2_0	HAMBI_1287	anc	4066	0.5919347794438783	0.1	2	0	8	3	experiment	03F	run20240711
T28_2_0	HAMBI_1977	anc	2539	0.36963167855583057	0.1	2	0	8	3	experiment	03F	run20240711
T28_s_0	HAMBI_0403	evo	4183	0.8601686201932963	0.8	1	NA	0	3	masterplate	03F	run20240711
T28_s_0	HAMBI_1287	anc	277	0.05696072383302488	0.1	1	NA	0	3	masterplate	03F	run20240711
T28_s_0	HAMBI_1977	anc	403	0.0828706559736788	0.1	1	NA	0	3	masterplate	03F	run20240711
T29_1_0	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	07B	run20240711
T29_1_0	HAMBI_1287	anc	6684	0.5909291839801962	0.8	1	0	8	3	experiment	07B	run20240711
T29_1_0	HAMBI_1977	anc	4627	0.4090708160198037	0.1	1	0	8	3	experiment	07B	run20240711
T29_2_0	HAMBI_0403	evo	0	0	0.1	2	0	8	3	experiment	07B	run20240711
T29_2_0	HAMBI_1287	anc	6490	0.6032719836400818	0.8	2	0	8	3	experiment	07B	run20240711
T29_2_0	HAMBI_1977	anc	4268	0.3967280163599182	0.1	2	0	8	3	experiment	07B	run20240711
T29_s_0	HAMBI_0403	evo	1578	0.1517599538372764	0.1	1	NA	0	3	masterplate	07B	run20240711
T29_s_0	HAMBI_1287	anc	7402	0.7118676668590114	0.8	1	NA	0	3	masterplate	07B	run20240711
T29_s_0	HAMBI_1977	anc	1418	0.13637237930371227	0.1	1	NA	0	3	masterplate	07B	run20240711
T30_1_0	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	03B	run20240711
T30_1_0	HAMBI_1287	anc	4034	0.5988717339667459	0.1	1	0	8	3	experiment	03B	run20240711
T30_1_0	HAMBI_1977	anc	2702	0.40112826603325413	0.8	1	0	8	3	experiment	03B	run20240711
T30_2_0	HAMBI_0403	evo	0	0	0.1	2	0	8	3	experiment	03B	run20240711
T30_2_0	HAMBI_1287	anc	5104	0.6019577780398632	0.1	2	0	8	3	experiment	03B	run20240711
T30_2_0	HAMBI_1977	anc	3375	0.39804222196013683	0.8	2	0	8	3	experiment	03B	run20240711
T30_s_0	HAMBI_0403	evo	1057	0.12059326868225899	0.1	1	NA	0	3	masterplate	03B	run20240711
T30_s_0	HAMBI_1287	anc	1071	0.1221905305191101	0.1	1	NA	0	3	masterplate	03B	run20240711
T30_s_0	HAMBI_1977	anc	6637	0.757216200798631	0.8	1	NA	0	3	masterplate	03B	run20240711
T31_1_0	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	09E	run20240711
T31_1_0	HAMBI_1287	evo	490	0.05326086956521739	0.1	1	0	8	3	experiment	09E	run20240711
T31_1_0	HAMBI_1977	anc	8710	0.9467391304347826	0.1	1	0	8	3	experiment	09E	run20240711
T31_2_0	HAMBI_0403	anc	0	0	0.8	2	0	8	3	experiment	09E	run20240711
T31_2_0	HAMBI_1287	evo	1029	0.08022140796756841	0.1	2	0	8	3	experiment	09E	run20240711
T31_2_0	HAMBI_1977	anc	11798	0.9197785920324316	0.1	2	0	8	3	experiment	09E	run20240711
T31_s_0	HAMBI_0403	anc	8157	0.7659874166588412	0.8	1	NA	0	3	masterplate	09E	run20240711
T31_s_0	HAMBI_1287	evo	1263	0.11860268569818762	0.1	1	NA	0	3	masterplate	09E	run20240711
T31_s_0	HAMBI_1977	anc	1229	0.11540989764297117	0.1	1	NA	0	3	masterplate	09E	run20240711
T32_1_0	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	07C	run20240711
T32_1_0	HAMBI_1287	evo	617	0.049633979567211	0.8	1	0	8	3	experiment	07C	run20240711
T32_1_0	HAMBI_1977	anc	11814	0.950366020432789	0.1	1	0	8	3	experiment	07C	run20240711
T32_2_0	HAMBI_0403	anc	0	0	0.1	2	0	8	3	experiment	07C	run20240711
T32_2_0	HAMBI_1287	evo	1224	0.08025703232574913	0.8	2	0	8	3	experiment	07C	run20240711
T32_2_0	HAMBI_1977	anc	14027	0.9197429676742509	0.1	2	0	8	3	experiment	07C	run20240711
T32_s_0	HAMBI_0403	anc	1583	0.12771278741427994	0.1	1	NA	0	3	masterplate	07C	run20240711
T32_s_0	HAMBI_1287	evo	9543	0.7699072206534893	0.8	1	NA	0	3	masterplate	07C	run20240711
T32_s_0	HAMBI_1977	anc	1269	0.10237999193223074	0.1	1	NA	0	3	masterplate	07C	run20240711
T33_1_0	HAMBI_0403	anc	0	0	0.1	1	0	8	3	experiment	03C	run20240711
T33_1_0	HAMBI_1287	evo	455	0.04807692307692308	0.1	1	0	8	3	experiment	03C	run20240711
T33_1_0	HAMBI_1977	anc	9009	0.9519230769230769	0.8	1	0	8	3	experiment	03C	run20240711
T33_2_0	HAMBI_0403	anc	0	0	0.1	2	0	8	3	experiment	03C	run20240711
T33_2_0	HAMBI_1287	evo	724	0.0719324391455539	0.1	2	0	8	3	experiment	03C	run20240711
T33_2_0	HAMBI_1977	anc	9341	0.9280675608544461	0.8	2	0	8	3	experiment	03C	run20240711
T33_s_0	HAMBI_0403	anc	1271	0.12430317848410757	0.1	1	NA	0	3	masterplate	03C	run20240711
T33_s_0	HAMBI_1287	evo	1271	0.12430317848410757	0.1	1	NA	0	3	masterplate	03C	run20240711
T33_s_0	HAMBI_1977	anc	7683	0.7513936430317848	0.8	1	NA	0	3	masterplate	03C	run20240711
T34_1_0	HAMBI_0403	evo	0	0	0.8	1	0	8	3	experiment	09F	run20240711
T34_1_0	HAMBI_1287	evo	702	0.08636811023622047	0.1	1	0	8	3	experiment	09F	run20240711
T34_1_0	HAMBI_1977	anc	7426	0.9136318897637795	0.1	1	0	8	3	experiment	09F	run20240711
T34_2_0	HAMBI_0403	evo	0	0	0.8	2	0	8	3	experiment	09F	run20240711
T34_2_0	HAMBI_1287	evo	786	0.07537399309551208	0.1	2	0	8	3	experiment	09F	run20240711
T34_2_0	HAMBI_1977	anc	9642	0.9246260069044879	0.1	2	0	8	3	experiment	09F	run20240711
T34_s_0	HAMBI_0403	evo	7321	0.8018619934282585	0.8	1	NA	0	3	masterplate	09F	run20240711
T34_s_0	HAMBI_1287	evo	1068	0.11697699890470975	0.1	1	NA	0	3	masterplate	09F	run20240711
T34_s_0	HAMBI_1977	anc	741	0.08116100766703176	0.1	1	NA	0	3	masterplate	09F	run20240711
T35_1_0	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	07D	run20240711
T35_1_0	HAMBI_1287	evo	552	0.052541404911479156	0.8	1	0	8	3	experiment	07D	run20240711
T35_1_0	HAMBI_1977	anc	9954	0.9474585950885208	0.1	1	0	8	3	experiment	07D	run20240711
T35_2_0	HAMBI_0403	evo	0	0	0.1	2	0	8	3	experiment	07D	run20240711
T35_2_0	HAMBI_1287	evo	971	0.06934723610912727	0.8	2	0	8	3	experiment	07D	run20240711
T35_2_0	HAMBI_1977	anc	13031	0.9306527638908727	0.1	2	0	8	3	experiment	07D	run20240711
T35_s_0	HAMBI_0403	evo	1716	0.17076326002587322	0.1	1	NA	0	3	masterplate	07D	run20240711
T35_s_0	HAMBI_1287	evo	6974	0.6939994029256642	0.8	1	NA	0	3	masterplate	07D	run20240711
T35_s_0	HAMBI_1977	anc	1359	0.13523733704846252	0.1	1	NA	0	3	masterplate	07D	run20240711
T36_1_0	HAMBI_0403	evo	0	0	0.1	1	0	8	3	experiment	03D	run20240711
T36_1_0	HAMBI_1287	evo	322	0.04705538506502996	0.1	1	0	8	3	experiment	03D	run20240711
T36_1_0	HAMBI_1977	anc	6521	0.9529446149349701	0.8	1	0	8	3	experiment	03D	run20240711
T36_2_0	HAMBI_0403	evo	0	0	0.1	2	0	8	3	experiment	03D	run20240711
T36_2_0	HAMBI_1287	evo	828	0.06832810694834131	0.1	2	0	8	3	experiment	03D	run20240711
T36_2_0	HAMBI_1977	anc	11290	0.9316718930516587	0.8	2	0	8	3	experiment	03D	run20240711
T36_s_0	HAMBI_0403	evo	750	0.1273128501103378	0.1	1	NA	0	3	masterplate	03D	run20240711
T36_s_0	HAMBI_1287	evo	629	0.10677304362586997	0.1	1	NA	0	3	masterplate	03D	run20240711
T36_s_0	HAMBI_1977	anc	4512	0.7659141062637922	0.8	1	NA	0	3	masterplate	03D	run20240711
T37_1_0	HAMBI_0403	anc	0	0	0.8	1	0	8	3	experiment	04E	run20240711
T37_1_0	HAMBI_1287	anc	5091	0.7090529247910864	0.1	1	0	8	3	experiment	04E	run20240711
T37_1_0	HAMBI_1977	evo	2089	0.29094707520891366	0.1	1	0	8	3	experiment	04E	run20240711
